"Station_visit_ID","Snag_BA","WHRsize","S.BS30","S.Precc30","S.Elev","S.Lat","log_Snag_BA"
"FALL.BW04.2009",33,4,-0.492504496881022,1.17318583689189,0.0797932157259075,0.242581507187445,3.49650756146648
"FALL.BW05.2009",9,4,-0.819535293901732,1.08211395417021,0.0633082966149804,0.241676300905923,2.19722457733622
"FALL.DM01.2009",0,5,-1.09984740563377,0.171395126953484,0.0978015863398104,0.244381673363214,-1.38629436111989
"FALL.DM02.2009",0,5,-1.09984740563377,0.763362364644359,0.121834863148898,0.245698660643671,-1.38629436111989
"FALL.DM03.2009",0,4,-1.09984740563377,0.535682657840177,0.173711321447046,0.247107844421575,-1.38629436111989
"FALL.DM04.2009",2,5,-1.09984740563377,-0.0562845798506982,0.107092854216418,0.246654514792945,0.693147180559945
"FALL.DM05.2009",0,5,-1.09984740563377,0.262467009675157,0.0942238995606276,0.246088601432437,-1.38629436111989
"FALL.JW06.2013",4,4,-1.09984740563377,0.399074833757667,0.0426511108250493,0.24062821565884,1.38629436111989
"FALL.JW07.2013",17,5,-1.0531287203451,1.3097936609744,0.0414798139408517,0.239217837238651,2.83321334405622
"FALL.JW08.2013",14,4,0.628743950047124,0.991042071448542,0.113247904509847,0.23808321424395,2.63905732961526
"FALL.JW09.2015",10,4,0.535306579469778,0.399074833757667,0.0991030273222519,0.236833554428992,2.30258509299405
"FALL.JW10.2015",10,4,1.23608685879987,0.49014671647934,0.0370498109104233,0.235557721501899,2.30258509299405
"FALL.LS06.2013",4,4,-1.09984740563377,0.854434247366032,0.103050731635658,0.244851343302076,1.38629436111989
"FALL.LS08.2013",22,4,-1.09984740563377,1.17318583689189,-0.0625282871618048,0.243613289902866,3.09104245335832
"FALL.LS09.2013",0,5,-1.09984740563377,1.12764989553105,-0.172609779515856,0.242572259413656,-1.38629436111989
"FERG.NF01.2019",6,5,1.23608685879987,0.808898306005196,0.333862565794209,-0.863177369447981,1.79175946922805
"FERG.NF02.2019",13,4,1.23608685879987,0.763362364644359,0.348050824347886,-0.863796812581346,2.56494935746154
"FERG.NF03.2019",21,5,0.451680132803054,1.17318583689189,0.314034729649951,-0.864689751082316,3.04452243772342
"FERG.NF04.2019",28,5,0.0480306919089215,1.35532960233523,0.263380605137273,-0.864044493733209,3.3322045101752
"FERG.NF05.2019",13,4,1.23608685879987,0.854434247366032,0.278462009463215,-0.862717399246512,2.56494935746154
"FERG.NF06.2019",16,4,0.229532784255415,1.08211395417021,0.224082191157664,-0.861305810592886,2.77258872223978
"FERG.NF07.2019",2,4,-0.687087821108344,1.17318583689189,0.231839800151041,-0.859909479323826,0.693147180559945
"FERG.NF08.2019",8,4,-1.04378498328736,0.717826423283523,0.222117270458683,-0.8585412508722,2.07944154167984
"FERG.NF09.2019",2,5,-1.09984740563377,1.21872177825272,0.185396219993321,-0.857549160119749,0.693147180559945
"FERG.NF10.2019",4,5,-1.09984740563377,1.26425771961356,0.198512703620282,-0.856702864238686,1.38629436111989
"FERG.SH01.2019",25,5,1.23608685879987,1.17318583689189,0.39663795435904,-0.86481483226446,3.2188758248682
"FERG.SH02.2019",15,4,1.00529655347383,0.535682657840177,0.39663795435904,-0.866140639401463,2.70805020110221
"FERG.SH03.2019",8,4,0.151979766676219,1.12764989553105,0.390896302965915,-0.86715601122669,2.07944154167984
"FERG.SH04.2019",21,4,1.23608685879987,0.854434247366032,0.364382632754996,-0.86822198870361,3.04452243772342
"FERG.SH05.2019",11,4,-0.122726102821177,0.171395126953484,0.352516553209206,-0.869283198825024,2.39789527279837
"FERG.SH06.2019",32,4,1.22464078090415,0.991042071448542,0.433180375669949,-0.870564655421846,3.46573590279973
"FERG.SH07.2019",6,5,-1.09984740563377,1.17318583689189,0.435094259467657,-0.871891595436175,1.79175946922805
"FERG.SH08.2019",5,4,-0.29932273321236,1.03657801280938,0.425320692874027,-0.872043546115401,1.6094379124341
"FERG.SH09.2019",11,4,-1.09984740563377,1.12764989553105,0.416542345855205,-0.87339318589228,2.39789527279837
"FERG.SH10.2019",8,3,1.23608685879987,0.0347873028709749,0.488096081438858,-0.874821975188082,2.07944154167984
"FISH.MF01.2014",2,4,-1.09027007514959,-0.875931524345755,0.777786636750105,-1.65614881646801,0.693147180559945
"FISH.MF02.2014",2,4,-0.748522892262949,0.35353889239683,0.751620017467838,-1.6551136243867,0.693147180559945
"FISH.MF03.2014",0,4,-0.759501783305787,-0.375036169376554,0.698110378328979,-1.65390492523499,-1.38629436111989
"FISH.MF04.2014",3,4,0.771703127030463,-0.511643993459063,0.883024727173423,-1.6529183006816,1.09861228866811
"FISH.MF05.2014",5,4,1.20899002133244,-0.329500228015717,1.1073548748704,-1.65193058390782,1.6094379124341
"FISH.MF06.2014",4,4,1.23608685879987,-0.830395582984919,1.32089326979337,-1.65092865681547,1.38629436111989
"FISH.MF07.2014",7,4,1.23608685879987,-1.10361123114994,1.52535475182507,-1.64977112411731,1.94591014905531
"FISH.MF08.2014",6,4,1.111815155932,-1.0580752897891,1.48489014465139,-1.64978595346471,1.79175946922805
"FISH.MF09.2014",2,4,0.0896103218158403,-1.19468311387161,1.32449137133306,-1.64985710610022,0.693147180559945
"FISH.MF10.2014",2,4,-1.09984740563377,-1.28575499659328,1.06562200070011,-1.65076850255009,0.693147180559945
"FISH.MF11.2018",12,4,1.18516349183522,-0.283964286654881,1.34777185384839,-1.65091302920093,2.484906649788
"FISH.MF12.2019",10,4,1.111815155932,0.0803232442318114,1.165146510026,-1.65182534199097,2.30258509299405
"FISH.MF13.2019",25,4,1.23608685879987,0.581218599201013,0.964808809617091,-1.65264795520708,3.2188758248682
"FISH.RF01.2014",14,4,-0.788467368184764,0.171395126953484,0.808258218654684,-1.65709961758384,2.63905732961526
"FISH.RF02.2014",1,4,-0.932127325447433,-0.375036169376554,0.820185542482002,-1.65795776730029,0
"FISH.RF03.2014",12,4,0.943160702039892,-0.5571799348199,0.878495202185513,-1.65914576613517,2.484906649788
"FISH.RF04.2014",21,4,1.23608685879987,-0.375036169376554,0.847666361972028,-1.66022759442002,3.04452243772342
"FISH.RF05.2014",6,4,0.534138612337562,-0.5571799348199,0.799132820707211,-1.66123608520882,1.79175946922805
"FISH.RF06.2014",16,4,1.23608685879987,-0.648251817541573,0.706559537334595,-1.66026086282704,2.77258872223978
"FISH.RF07.2014",16,4,1.23608685879987,-0.0562845798506982,0.665112469811425,-1.65935688147062,2.77258872223978
"FISH.RF08.2014",4,4,0.685974339525748,-0.511643993459063,0.639234209021346,-1.65837017056622,1.38629436111989
"FISH.RF09.2014",16,4,1.23608685879987,-0.830395582984919,0.589253771605461,-1.65823341970422,2.77258872223978
"FISH.RF10.2014",5,4,1.23608685879987,-0.42057211073739,0.599001819748455,-1.65832353915995,1.6094379124341
"FLET.HP01.2009",1,0,1.23608685879987,-1.78665035156249,0.069823157062379,1.79270461139452,0
"FLET.HP02.2009",1,4,0.166929745968594,-2.19647382381001,0.0507583225921412,1.79305019894463,0
"FLET.HP03.2009",0,4,1.23608685879987,-0.967003407067428,0.0453228926066501,1.79380687248795,-1.38629436111989
"FLET.HP04.2009",0,0,-0.485963880940608,-2.51522541333587,0.0353247636474225,1.79279889890575,-1.38629436111989
"FLET.HP05.2009",3,4,-1.09984740563377,0.171395126953484,0.0462007273085324,1.79259560763175,1.09861228866811
"FLET.HP06.2009",0,4,-1.09984740563377,0.171395126953484,0.0353758005486947,1.79281452723988,-1.38629436111989
"FLET.HP07.2009",0,4,1.21716579125796,-2.4241535306142,0.038009304654341,1.79441586600932,-1.38629436111989
"FLET.HP08.2009",0,0,1.23608685879987,-2.51522541333587,0.0327474001331748,1.79489942988623,-1.38629436111989
"FLET.HP09.2009",0,4,1.23608685879987,-1.10361123114994,0.0688151782622527,1.79419072852856,-1.38629436111989
"FLET.HP10.2009",0,3,1.23608685879987,-1.01253934842826,0.0797064529937445,1.79458571305604,-1.38629436111989
"FLET.KS10.2013",3,3,1.23608685879987,-2.37861758925336,0.000678363218775401,1.78763069180081,1.09861228866811
"FLET.RM01.2009",0,4,0.77357187444201,-1.60450658611914,0.102576088453826,1.79298619365448,-1.38629436111989
"FLET.RM02.2009",1,4,1.23608685879987,0.0803232442318114,0.124886869844978,1.79246265345591,0
"FLET.RM03.2009",2,3,1.03729885289657,-2.01433005836667,0.122738216301417,1.79139055225295,0.693147180559945
"FLET.RM04.2009",2,0,1.23608685879987,-2.37861758925336,0.117409963808597,1.79016805456906,0.693147180559945
"FLET.RM05.2009",3,4,-0.334828934031752,-1.87772223428416,0.08518016065519,1.78864711818779,1.09861228866811
"FLET.RM06.2009",6,4,-0.547632545521656,-2.24200976517085,0.0561325082961065,1.78746221257814,1.79175946922805
"FLET.RM07.2009",1,4,-0.480824825558854,-0.0562845798506982,0.0021227075247793,1.78611034488514,0
"FLET.RM08.2009",1,3,1.23608685879987,-1.14914717251077,0.0597255061456706,1.78728749209609,0
"FLET.RM09.2009",0,4,-0.777254883715483,-2.33308164789252,0.0280035201599222,1.78759170551752,-1.38629436111989
"FLET.SS10.2016",0,0,1.13260497088546,-2.51522541333587,0.0821204984239208,1.79473987510077,-1.38629436111989
"FOX_.EH01.2011",0,5,-1.09984740563377,1.44640148505691,-1.66833548587549,0.464528096724862,-1.38629436111989
"FOX_.EH02.2011",0,5,-1.09984740563377,1.44640148505691,-1.70581188247968,0.463513305610203,-1.38629436111989
"FOX_.EH03.2011",0,5,-1.09984740563377,1.44640148505691,-1.70815192440301,0.463922595622263,-1.38629436111989
"FOX_.EH04.2011",0,4,-1.09984740563377,1.35532960233523,-1.79882153135817,0.463417804387514,-1.38629436111989
"FOX_.EH05.2011",0,5,-1.09984740563377,1.40086554369607,-1.79362852665372,0.462989891939861,-1.38629436111989
"FOX_.EH06.2011",0,5,-1.09984740563377,1.49193742641774,-1.90875552706755,0.462586922342264,-1.38629436111989
"FOX_.EH07.2011",2,4,-1.09984740563377,1.35532960233523,-1.91153525189534,0.462124504269459,0.693147180559945
"FOX_.EH08.2011",0,5,-1.09984740563377,1.44640148505691,-1.97241410920889,0.462230932493322,-1.38629436111989
"FOX_.EH09.2011",11,5,-1.09984740563377,1.40086554369607,-2.06527243367511,0.46141627904168,2.39789527279837
"FOX_.EH10.2011",0,5,-1.09494194367846,1.3097936609744,-2.12898613566983,0.460339845896203,-1.38629436111989
"FOX_.SS01.2011",0,5,-1.09984740563377,1.26425771961356,-1.60801752410691,0.464970121566637,-1.38629436111989
"FOX_.SS02.2011",7,4,-0.663728478464008,1.35532960233523,-1.63147153208656,0.464687611033287,1.94591014905531
"FOX_.SS03.2011",6,5,-1.09984740563377,1.21872177825272,-1.51472717227142,0.465620846014283,1.79175946922805
"FOX_.SS04.2011",9,5,-1.09984740563377,1.44640148505691,-1.47507405182797,0.465234021657583,2.19722457733622
"FOX_.SS05.2011",9,5,-1.08559820662072,1.40086554369607,-1.35772490473276,0.4666173690923,2.19722457733622
"FOX_.SS06.2011",3,5,-1.09984740563377,1.44640148505691,-1.27739027028522,0.467969092267279,1.09861228866811
"FOX_.SS07.2011",1,5,-1.09984740563377,1.44640148505691,-1.22871892938697,0.46843537574726,0
"FOX_.SS08.2011",0,5,-1.09984740563377,0.62675454056185,-1.24683702933861,0.469263547330142,-1.38629436111989
"FOX_.SS09.2013",0,4,-1.09984740563377,0.535682657840177,-1.24667115940947,0.469591477956925,-1.38629436111989
"FOX_.SS10.2013",2,4,-1.09984740563377,1.49193742641774,-1.21090705084296,0.471085440380372,0.693147180559945
"FRED.BW01.2009",2,3,1.04921211764518,-0.0107486384898616,-0.0815267736603891,-0.124370637707026,0.693147180559945
"FRED.BW02.2009",2,0,-0.00195830134995833,0.171395126953484,-0.0374359946513182,-0.12492366317876,0.693147180559945
"FRED.BW03.2009",0,3,-1.09984740563377,-0.192892403933208,-0.0649755065778079,-0.124645890557617,-1.38629436111989
"FRED.BW04.2009",2,0,1.23608685879987,0.171395126953484,-0.0127162715201182,-0.123605540742264,0.693147180559945
"FRED.BW05.2009",0,0,1.23608685879987,0.991042071448542,-0.0549135814919898,-0.122772640242076,-1.38629436111989
"FRED.BW06.2009",0,0,1.23608685879987,-1.60450658611914,-0.0849692126512002,-0.122268057089285,-1.38629436111989
"FRED.BW07.2009",5,0,1.23608685879987,0.49014671647934,-0.161700641868919,-0.121597480903414,1.6094379124341
"FRED.BW08.2009",3,0,1.23608685879987,-1.42236282067579,0.075401490371433,-0.120649379156249,1.09861228866811
"FRED.BW09.2009",1,0,1.23608685879987,1.08211395417021,0.302492734427239,-0.119811002562616,0
"FRED.BW10.2009",2,0,1.23608685879987,0.808898306005196,0.278099647464182,-0.118968817529488,0.693147180559945
"FRED.DM01.2009",0,0,0.72218132062447,0.171395126953484,0.050209675903465,-0.116450067002618,-1.38629436111989
"FRED.DM02.2009",1,0,1.23608685879987,0.808898306005196,-0.0161842289615659,-0.117502323063623,0
"FRED.DM03.2009",3,0,1.23608685879987,0.49014671647934,0.00586626423309689,-0.118331622606617,1.09861228866811
"FRED.DM04.2009",0,0,0.628743950047124,0.854434247366032,-0.021293022778915,-0.119521469413158,-1.38629436111989
"FRED.DM05.2009",0,0,1.23608685879987,0.35353889239683,-0.0589301856221137,-0.120809130929959,-1.38629436111989
"FRED.DM06.2009",0,0,1.23608685879987,-0.511643993459063,-0.0602596969002549,-0.121481817318721,-1.38629436111989
"FRED.DM07.2009",0,0,1.23608685879987,0.308002951035994,-0.0756447707887656,-0.122183169245683,-1.38629436111989
"FRED.DM08.2009",1,0,-0.772816608613059,-0.147356462572371,-0.0189657400809017,-0.122774857784077,0
"FRED.DM09.2009",1,0,0.792259348557479,-0.329500228015717,-0.00330506692552116,-0.122846195714464,0
"FRED.DM10.2009",2,0,-0.165473699860313,0.672290481922686,-0.0294972046584242,-0.123528763297683,0.693147180559945
"FREN.KO01.2015",19,4,1.17395100736594,1.21872177825272,-0.0459310868680791,-0.996459082475416,2.94443897916644
"FREN.KO02.2015",26,4,1.23608685879987,1.3097936609744,-0.101321435818819,-0.995397427406415,3.25809653802148
"FREN.KO03.2015",30,4,1.23608685879987,0.991042071448542,-0.109094355882578,-0.994225202203237,3.40119738166216
"FREN.KO04.2015",32,4,1.23608685879987,1.40086554369607,-0.112626109450616,-0.99299034043343,3.46573590279973
"FREN.KO05.2015",21,0,1.23608685879987,0.49014671647934,-0.104817463555967,-0.991773675160856,3.04452243772342
"FREN.KO06.2015",28,4,1.23608685879987,1.03657801280938,-0.158898715989074,-0.990075730235543,3.3322045101752
"FREN.KO07.2015",18,3,1.23608685879987,1.3097936609744,-0.0665321320666109,-0.989274588258917,2.89037175789616
"FREN.KO08.2015",22,4,0.063681451480627,1.3097936609744,-0.0708549576043679,-0.98827144319752,3.09104245335832
"FREN.KO09.2015",10,4,-0.997299891425132,1.3097936609744,-0.0510245696150469,-0.987949975284474,2.30258509299405
"FREN.KO10.2015",0,4,-1.09260600941402,0.535682657840177,-0.0855051001145586,-0.986534120411048,-1.38629436111989
"FREN.MD01.2015",13,5,-0.706709668929587,1.26425771961356,0.134081167609168,-0.998027950265463,2.56494935746154
"FREN.MD02.2015",25,4,1.23258295740322,1.12764989553105,0.183860009265027,-0.996853412354273,3.2188758248682
"FREN.MD03.2015",18,4,1.23608685879987,0.216931068314321,0.2030907136644,-0.995871310075417,2.89037175789616
"FREN.MD04.2015",20,4,1.23608685879987,0.216931068314321,0.274677623233879,-0.994771734618442,2.99573227355399
"FREN.MD05.2015",19,3,1.23608685879987,0.581218599201013,0.240786568944062,-0.993442228899622,2.94443897916644
"FREN.MD06.2015",17,4,1.23608685879987,0.444610775118503,0.229879983142188,-0.992236490268424,2.83321334405622
"FREN.MD07.2015",2,4,0.326707649655855,0.125859185592648,0.309099461296928,-0.991999797402967,0.693147180559945
"FREN.MD08.2015",36,4,-0.391592136657489,1.3097936609744,0.291838781286663,-0.990648873994287,3.58351893845611
"FREN.MD09.2015",26,5,-0.284372753919985,0.945506130087705,0.247194251898789,-0.989353593439719,3.25809653802148
"FREN.MD10.2015",4,5,-0.65064724658318,1.03657801280938,0.46936298682689,-0.991360416780032,1.38629436111989
"FREY.EH03.2018",2,5,-1.09984740563377,1.53747336777858,-1.24652060055072,0.417138478191192,0.693147180559945
"FREY.EH03.2010",1,2,-1.09727787794289,1.40086554369607,-1.21491089574777,0.416848618826796,0
"FREY.EH04.2010",1,5,-1.09984740563377,1.35532960233523,-1.24994772847115,0.416413636389908,0
"FREY.EH05.2010",0,5,-1.09984740563377,1.40086554369607,-1.27545086803688,0.41694599878369,-1.38629436111989
"FREY.EH06.2010",0,5,-1.09984740563377,1.44640148505691,-1.25804218101292,0.41758606847572,-1.38629436111989
"FREY.EH07.2010",4,5,-1.0898028882967,1.35532960233523,-1.2433588645169,0.418778140619843,1.38629436111989
"FREY.EH08.2010",24,3,0.506107401164358,1.17318583689189,-1.31077861109751,0.419252853517862,3.17805383034795
"FREY.EH09.2010",1,5,-1.09984740563377,1.26425771961356,-1.28429556302735,0.420187536077656,0
"FREY.EH10.2010",2,3,-1.09984740563377,1.17318583689189,-1.24782969706835,0.421461861160146,0.693147180559945
"FREY.JW01.2010",33,5,-0.616542606322449,0.991042071448542,-1.2774897922427,0.415988294683885,3.49650756146648
"FREY.JW02.2010",15,5,-1.09984740563377,1.35532960233523,-1.32263448326304,0.41481399285876,2.70805020110221
"FREY.JW03.2010",2,5,-1.09984740563377,1.21872177825272,-1.33127247880337,0.413425777985319,0.693147180559945
"FREY.JW04.2010",1,4,-1.09984740563377,1.08211395417021,-1.34499630155547,0.413390865790812,0
"FREY.JW05.2010",0,4,-1.09984740563377,0.62675454056185,-1.37569244582564,0.412661265688882,-1.38629436111989
"FREY.JW06.2010",1,3,-1.09984740563377,1.3097936609744,-1.36273417659263,0.411676967875541,0
"FREY.JW07.2010",2,3,-1.09120444885536,1.58300930913942,-1.45185226174911,0.411513829223189,0.693147180559945
"FREY.JW08.2010",0,5,-1.09984740563377,1.53747336777858,-1.54553814956946,0.412813664433921,-1.38629436111989
"FREY.JW09.2010",32,3,-0.0463410523741974,1.03657801280938,-1.56046133950146,0.414497869593724,3.46573590279973
"FREY.JW10.2010",33,4,-0.977444450177446,1.26425771961356,-1.68228642283825,0.41462222224916,3.49650756146648
"FREY.MM07.2013",0,3,-1.09984740563377,1.58300930913942,-1.50081451298462,0.411553197429823,-1.38629436111989
"FREY.SS11.2013",1,5,-1.00010301254245,1.3097936609744,-1.26739469317106,0.421701938265742,0
"FREY.SS12.2013",4,5,-1.09984740563377,1.3097936609744,-1.25164725728351,0.423117322046416,1.38629436111989
"FREY.SS13.2013",1,5,-1.09984740563377,1.26425771961356,-1.29415334050808,0.423769044387966,0
"FREY.SS14.2013",6,5,-1.09961381220733,1.40086554369607,-1.30363854860952,0.423239489361578,1.79175946922805
"FROG.AR01.2016",0,0,-1.03047015798009,-1.5589706447583,-0.920928137039526,1.4660557427162,-1.38629436111989
"FROG.AR02.2016",10,4,1.23608685879987,-1.51343470339747,-0.920928137039526,1.46523695419037,2.30258509299405
"FROG.AR03.2016",6,4,0.058542396098873,-1.33129093795412,-0.921696242403674,1.46639443399853,1.79175946922805
"FROG.AR04.2016",21,4,1.23608685879987,-0.739323700263246,-0.9162174310521,1.46730282843143,3.04452243772342
"FROG.AR05.2016",5,0,1.23608685879987,-1.5589706447583,-0.918376291975915,1.46780698666527,1.6094379124341
"FROG.AR06.2016",12,0,1.23608685879987,-1.37682687931496,-0.920966414715481,1.46643154718442,2.484906649788
"FROG.AR07.2016",2,0,-0.173883063212274,-1.78665035156249,-0.924600242086063,1.46507074833802,0.693147180559945
"FROG.AR08.2016",11,4,1.22230484663971,-1.69557846884081,-0.920925585194463,1.46505449845649,2.39789527279837
"FROG.AR09.2016",0,0,0.893171708781012,-2.15093788244918,-0.926639166291888,1.46416636478976,-1.38629436111989
"FROG.AR10.2016",10,4,1.18352833785011,-1.46789876203663,-0.93268959093771,1.46363410835587,2.30258509299405
"FROG.JC01.2016",12,4,1.02071371961909,-0.329500228015717,-0.933266307922086,1.45962477442865,2.484906649788
"FROG.JC02.2016",1,4,0.432058284981812,-1.14914717251077,-0.920849029842554,1.46088310862268,0
"FROG.JC03.2016",0,4,0.0169627661919542,-1.28575499659328,-0.938755326653913,1.45977151940105,-1.38629436111989
"FROG.JC04.2016",0,0,0.136562600530956,-1.42236282067579,-0.947265729941056,1.45964110490446,-1.38629436111989
"FROG.JC05.2016",0,4,0.301479559599971,-1.37682687931496,-0.952075957885962,1.45891314067451,-1.38629436111989
"FROG.JC06.2016",2,4,0.636686126546198,-0.784859641624082,-0.952104028181662,1.45802518720556,0.693147180559945
"FROG.JC07.2016",0,4,-0.55277160090341,-2.24200976517085,-0.941174475774216,1.45922764521784,-1.38629436111989
"FROG.JC08.2016",1,4,-0.521703675186443,-1.10361123114994,-0.94635727309841,1.46046618572072,0
"FROG.JC09.2016",3,4,-0.117587047439423,-1.24021905523245,-0.951741666182629,1.46063407325905,1.09861228866811
"FROG.JC10.2016",0,4,-0.244661871424613,-1.10361123114994,-0.949646601385405,1.46142121923553,-1.38629436111989
"GAP_.EH01.2010",0,4,-1.09984740563377,-0.830395582984919,0.0993760747440583,0.190523898578517,-1.38629436111989
"GAP_.EH02.2010",0,5,-1.09984740563377,-0.739323700263246,0.113301493256183,0.191739437210229,-1.38629436111989
"GAP_.EH05.2010",27,5,1.23608685879987,0.125859185592648,-0.0203156661195519,0.19326720731477,3.29583686600433
"GAP_.EH07.2010",4,5,0.558665922114115,-1.83218629292332,-0.0165695575661708,0.192745547649389,1.38629436111989
"GAP_.EH08.2011",12,5,1.23608685879987,0.308002951035994,-0.024579799220846,0.19349120544188,2.484906649788
"GAP_.EH09.2010",11,5,1.23608685879987,0.0803232442318114,-0.037555931369308,0.194324346405656,2.39789527279837
"GAP_.EH10.2010",21,5,1.23608685879987,-0.511643993459063,-0.0428050766651559,0.193496326536709,3.04452243772342
"GAP_.JW01.2010",3,5,-0.842894636546068,0.62675454056185,-0.26215657464303,0.191195948728214,1.09861228866811
"GAP_.JW02.2010",1,5,-1.09984740563377,0.171395126953484,-0.203265094265015,0.189838807626795,0
"GAP_.JW03.2010",0,2,-1.09984740563377,-0.648251817541573,-0.176455410026718,0.188437117797616,-1.38629436111989
"GAP_.JW05.2010",36,5,1.23608685879987,0.444610775118503,-0.191064723015891,0.185725939433984,3.58351893845611
"GAP_.JW06.2010",29,5,-0.0953956719273039,0.535682657840177,-0.216920017200398,0.184543567387052,3.36729582998647
"GAP_.JW07.2010",24,5,0.838978033846151,-0.101820521211535,-0.21362813706834,0.18316266056779,3.17805383034795
"GAP_.JW08.2010",19,5,-0.609301210102704,0.672290481922686,-0.268372869217986,0.181975818656587,2.94443897916644
"GAP_.JW09.2011",10,5,1.23608685879987,0.991042071448542,-0.291459411508475,0.180585346063936,2.30258509299405
"GEOR.JW30.2013",0,0,1.23608685879987,-2.37861758925336,-0.00494590330142311,-1.69891030929159,-1.38629436111989
"GEOR.JW31.2013",14,4,-1.09984740563377,0.0803232442318114,0.0420718419956094,-1.6989225136881,2.63905732961526
"GEOR.JW32.2013",2,4,-1.09984740563377,-0.147356462572371,0.0560814713948338,-1.69898822746904,0.693147180559945
"GEOR.JW33.2013",1,4,-1.09984740563377,-0.739323700263246,0.0735922322213326,-1.69901614894933,0
"GEOR.JW34.2013",14,4,1.08331675790591,0.0347873028709749,0.0959285320631195,-1.69898506804136,2.63905732961526
"GEOR.JW39.2013",1,4,-1.09984740563377,-0.192892403933208,0.024795850914963,-1.69756305340234,0
"GEOR.JW40.2013",0,4,0.0669517594508341,-1.5589706447583,0.044692586875938,-1.69756964984022,-1.38629436111989
"GEOR.JW41.2013",0,3,-0.581737185782387,-1.69557846884081,0.0480737815852227,-1.69759749198552,-1.38629436111989
"GEOR.JW42.2013",4,2,1.23608685879987,-0.967003407067428,0.0790097992913789,-1.69765247857194,1.38629436111989
"GEOR.JW43.2013",28,4,1.21646501097863,0.262467009675157,0.0802627552176119,-1.69762684509367,3.3322045101752
"GEOR.JW44.2013",18,0,1.23608685879987,-1.51343470339747,0.164486401542093,-1.69764972727273,2.89037175789616
"GEOR.LS22.2013",1,3,-1.09984740563377,0.35353889239683,0.0875661357896667,-1.69873969659921,0
"GEOR.LS23.2013",0,4,-1.09984740563377,0.62675454056185,0.0873415734240685,-1.69880082268273,-1.38629436111989
"GEOR.LS24.2013",1,4,-1.09984740563377,-0.5571799348199,0.0760241405669538,-1.69882955718181,0
"GEOR.LS25.2013",0,3,-0.149122160009277,-1.0580752897891,0.0738397611925029,-1.69877069187577,-1.38629436111989
"GEOR.LS26.2013",8,3,1.16343930317598,-0.0107486384898616,0.106567174133314,-1.69886892904637,2.07944154167984
"GEOR.LS27.2013",0,4,0.318531879730337,-0.830395582984919,0.0705836068913351,-1.69881022498885,-1.38629436111989
"GEOR.LS28.2013",0,4,-1.09984740563377,-0.192892403933208,0.045297374156014,-1.69887578195875,-1.38629436111989
"GEOR.LS29.2013",2,4,-1.09984740563377,-1.37682687931496,0.020125974448555,-1.69895202300763,0.693147180559945
"GEOR.LS38.2013",1,4,-1.09984740563377,-0.511643993459063,0.0556706243395928,-1.69758991354473,0
"GOND.BW01.2009",15,0,1.21272751615553,-0.192892403933208,2.0392912439462,-0.0163127849243364,2.70805020110221
"GOND.BW02.2009",10,0,0.021401041294378,-0.0107486384898616,1.89171294022745,-0.0166080736087109,2.30258509299405
"GOND.BW03.2009",10,0,0.161557097160396,-0.0107486384898616,1.64506690744919,-0.0181306704480124,2.30258509299405
"GOND.BW04.2009",12,4,-0.212192385148986,-0.466108052098227,1.51106952315898,-0.0186905530297491,2.484906649788
"GOND.BW05.2009",1,0,-0.352348441015004,-0.921467465706592,1.30227500820926,-0.0193334531161124,0
"GOND.BW06.2009",6,0,1.23608685879987,-0.5571799348199,0.973946966789883,-0.0201424295882703,1.79175946922805
"GOND.DM01.2009",4,0,0.955774747067833,-0.375036169376554,1.82994042677262,-0.0161554012072385,1.38629436111989
"GOND.DM02.2009",28,0,1.07257146028952,-0.602715876180736,2.11220256110369,-0.0169377713730092,3.3322045101752
"GOND.DM03.2009",25,0,0.582025264758451,0.0803232442318114,1.78695459667609,-0.0177682852271314,3.2188758248682
"GOND.DM04.2009",12,0,1.23608685879987,-0.0562845798506982,1.5427302648632,-0.0185455115109938,2.484906649788
"GOND.DM05.2009",11,0,1.14264948822252,0.35353889239683,1.45357390203076,-0.0187175988867818,2.39789527279837
"GOND.DM06.2009",2,4,0.278353810382078,0.444610775118503,1.00824886813494,-0.0186262802913148,0.693147180559945
"GOVE.BW01.2009",6,4,-0.399067126303677,0.763362364644359,-0.00920238086752598,0.121992650773238,1.79175946922805
"GOVE.BW02.2009",3,4,0.348431838315087,0.581218599201013,-0.021162878680671,0.122866382709982,1.09861228866811
"GOVE.BW03.2009",6,4,-0.422426468948013,1.40086554369607,-0.00707669392953838,0.123597415998877,1.79175946922805
"GOVE.BW04.2009",9,4,-0.585941867458368,1.26425771961356,-0.00354494036150073,0.12435331957899,2.19722457733622
"GOVE.BW05.2009",0,4,1.11929014557819,-0.192892403933208,0.0372871325013388,0.124569812363841,-1.38629436111989
"GOVE.BW06.2009",10,4,1.1893681735112,0.535682657840177,0.0988835686467814,0.125316500971559,2.30258509299405
"GOVE.BW07.2009",13,5,0.184916439804733,0.991042071448542,0.145612955451626,0.1261877587119,2.56494935746154
"GOVE.BW08.2009",1,2,-0.44578581159235,-0.101820521211535,0.10336971226861,0.126732456707764,0
"GOVE.BW09.2009",1,2,-0.562582524814032,-1.24021905523245,0.0117227486540843,0.126572824866018,0
"GOVE.DM01.2009",4,4,-1.02976937770076,0.581218599201013,-0.250936111898332,0.120440743161771,1.38629436111989
